know,I-activity
somebody,I-activity
",",I-activity
who,I-activity
is,I-activity
interested,I-activity
in,I-activity
the,I-activity
product,I-activity
.,punctuation

Once,B-signal
the,B-activity
requirement,I-activity
is,I-activity
registered,I-activity
",",punctuation
the,B-activity
request,I-activity
is,I-activity
received,I-activity
by,I-activity
the,I-activity
immediate,I-activity
supervisor,I-activity
of,I-activity
the,I-activity
employee,I-activity
requesting,I-activity
the,I-activity
office,I-activity
supplies,I-activity
.,punctuation

The,B-activity
process,I-activity
finishes,I-activity
when,B-signal
the,B-activity
post,I-activity
was,I-activity
filled,I-activity
",",punctuation
precisely,O
through,O
the,O
conclusion,O
of,O
a,O
contract,O
of,O
employment,O
.,punctuation

If,B-signal
the,B-condition
team,I-condition
has,I-condition
any,I-condition
question,I-condition
about,I-condition
the,I-condition
request,I-condition
",",punctuation
they,B-activity
may,I-activity
ask,I-activity
for,I-activity
more,I-activity
information,I-activity
to,I-activity
the,I-activity
customer,I-activity
.,punctuation

Finally,B-signal
",",punctuation
the,B-activity
client,I-activity
needs,I-activity
to,I-activity
declare,I-activity
if,I-activity
he,I-activity
has,I-activity
been,I-activity
affiliated,I-activity
with,I-activity
any,I-activity
politically,I-activity
exposed,I-activity
person,I-activity
.,punctuation

The,B-activity
GO,I-activity
informs,I-activity
the,I-activity
MPO,I-activity
about,I-activity
the,I-activity
assignment,I-activity
of,I-activity
the,I-activity
GO,I-activity
.,punctuation

If,B-signal
the,B-condition
designs,I-condition
pass,I-condition
the,I-condition
test,I-condition
",",punctuation
then,B-signal
they,B-activity
are,I-activity
deemed,I-activity
complete,I-activity
and,I-activity
are,I-activity
then,I-activity
sent,I-activity
to,I-activity
the,I-activity
manufacturing,I-activity
Process,I-activity
[,I-activity
a,I-activity
separate,I-activity
Process,I-activity
],I-activity
.,punctuation

Then,B-signal
",",punctuation
two,B-activity
concurrent,I-activity
activities,I-activity
are,I-activity
triggered,I-activity
",",punctuation
i.e.,O
i,O
),O
a,B-activity
report,I-activity
is,I-activity
created,I-activity
for,I-activity
the,I-activity
customer,I-activity
which,I-activity
details,I-activity
the,I-activity
current,I-activity
service,I-activity
performance,I-activity
and,I-activity
the,I-activity
resolution,I-activity
of,I-activity
the,I-activity
problem,I-activity
",",O
and,B-signal
ii,O
),O
an,B-activity
SLA,I-activity
violation,I-activity
rebate,I-activity
is,I-activity
reported,I-activity
to,I-activity
Billing,I-activity
&,I-activity
Collections,I-activity
who,I-activity
will,I-activity
adjust,I-activity
the,I-activity
billing,I-activity
.,punctuation

If,B-signal
he,B-activity
wants,I-activity
a,I-activity
family,I-activity
membership,I-activity
instead,I-activity
",",punctuation
he,B-activity
should,I-activity
prepare,I-activity
the,I-activity
information,I-activity
for,I-activity
its,I-activity
spouse,I-activity
and,I-activity
spawn,I-activity
as,I-activity
well,I-activity
.,punctuation

If,B-signal
new,B-condition
returns,I-condition
exist,I-condition
",",punctuation
then,B-signal
register,B-activity
all,I-activity
defaulting,I-activity
accounts,I-activity
and,I-activity
customers,I-activity
.,punctuation

While,O
the,O
kitchen,O
and,O
the,O
sommelier,O
are,O
doing,O
their,O
tasks,O
",",punctuation
the,B-activity
waiter,I-activity
readies,I-activity
a,I-activity
cart,I-activity
(,I-activity
i.e.,I-activity
",",I-activity
puts,I-activity
a,I-activity
tablecloth,I-activity
on,I-activity
the,I-activity
cart,I-activity
and,I-activity
gathers,I-activity
silverware,I-activity
),I-activity
.,punctuation

If,B-signal
the,B-condition
test,I-condition
is,I-condition
OK,I-condition
",",punctuation
the,B-activity
process,I-activity
ends,I-activity
",",punctuation
otherwise,B-signal
if,B-signal
the,B-condition
test,I-condition
is,I-condition
not,I-condition
ok,I-condition
the,B-activity
tester,I-activity
provides,I-activity
test,I-activity
results,I-activity
to,I-activity
the,I-activity
PHP,I-activity
/,I-activity
HTML,I-activity
/,I-activity
CSS,I-activity
specialist,I-activity
who,I-activity
adjusts,I-activity
according,I-activity
to,I-activity
the,I-activity
test,I-activity
results,I-activity
",",I-activity
and,I-activity
integrates,I-activity
the,I-activity
overall,I-activity
implementation,I-activity
",",I-activity
again,I-activity
.,punctuation

If,B-signal
the,B-condition
loan,I-condition
is,I-condition
small,I-condition
and,I-condition
the,I-condition
customer,I-condition
is,I-condition
low,I-condition
risk,I-condition
",",punctuation
the,B-activity
loan,I-activity
is,I-activity
approved,I-activity
.,punctuation

If,B-signal
there,B-condition
are,I-condition
any,I-condition
invalid,I-condition
fields,I-condition
",",punctuation
the,B-activity
client,I-activity
will,I-activity
be,I-activity
notified,I-activity
and,I-activity
needs,I-activity
to,I-activity
correct,I-activity
them,I-activity
.,punctuation

Then,B-signal
",",punctuation
a,B-activity
ward,I-activity
physician,I-activity
takes,I-activity
the,I-activity
sample,I-activity
requested,I-activity
.,punctuation

If,B-signal
the,B-condition
customer,I-condition
decides,I-condition
that,I-condition
the,I-condition
costs,I-condition
are,I-condition
acceptable,I-condition
",",punctuation
the,B-activity
process,I-activity
continues,I-activity
",",punctuation
otherwise,B-signal
the,B-activity
customer,I-activity
takes,I-activity
her,I-activity
computer,I-activity
home,I-activity
unrepaired,I-activity
.,punctuation

Afterwards,B-signal
the,B-activity
employee,I-activity
informs,I-activity
the,I-activity
chef,I-activity
of,I-activity
the,I-activity
new,I-activity
meal,I-activity
order,I-activity
.,punctuation

When,B-signal
a,B-activity
guest,I-activity
calls,I-activity
room,I-activity
service,I-activity
at,I-activity
The,I-activity
Evanstonian,I-activity
",",punctuation
the,B-activity
room,I-activity
-,I-activity
service,I-activity
manager,I-activity
takes,I-activity
down,I-activity
the,I-activity
order,I-activity
.,punctuation

Depending,O
on,O
the,O
available,O
information,O
and,O
his,O
own,O
criteria,O
",",punctuation
he,B-activity
may,I-activity
either,I-activity
accept,I-activity
or,I-activity
reject,I-activity
the,I-activity
request,I-activity
.,punctuation

If,B-signal
some,B-condition
files,I-condition
are,I-condition
missing,I-condition
",",punctuation
a,B-activity
search,I-activity
is,I-activity
initiated,I-activity
",",punctuation
otherwise,B-signal
the,B-activity
files,I-activity
can,I-activity
be,I-activity
physically,I-activity
tracked,I-activity
to,I-activity
the,I-activity
intended,I-activity
location,I-activity
.,punctuation

This,B-condition
must,I-condition
be,I-condition
completed,I-condition
by,I-condition
4:00,I-condition
pm,I-condition
otherwise,B-signal
a,B-activity
supervisor,I-activity
should,I-activity
be,I-activity
sent,I-activity
a,I-activity
message,I-activity
.,punctuation

The,B-activity
client,I-activity
may,I-activity
now,I-activity
log,I-activity
into,I-activity
his,I-activity
PayPal,I-activity
account,I-activity
",",I-activity
enter,I-activity
the,I-activity
amounts,I-activity
from,I-activity
the,I-activity
two,I-activity
deposits,I-activity
and,I-activity
click,I-activity
"""",I-activity
verify,I-activity
"""",I-activity
.,punctuation

If,B-signal
there,B-condition
are,I-condition
not,I-condition
any,I-condition
objections,I-condition
by,I-condition
the,I-condition
grid,I-condition
operator,I-condition
(,I-condition
i.e.,I-condition
no,I-condition
supplier,I-condition
concurrence,I-condition
),I-condition
",",punctuation
customer,B-activity
service,I-activity
creates,I-activity
a,I-activity
CIS,I-activity
contract,I-activity
.,punctuation

Unfortunately,O
it,O
is,O
not,O
coupled,O
correctly,O
to,O
our,O
Enterprise,O
Resource,O
Planning,O
system,O
(,O
ERP,O
),O
",",punctuation
so,O
the,B-activity
data,I-activity
must,I-activity
be,I-activity
transferred,I-activity
manually,I-activity
.,punctuation

Patient,O
files,O
are,O
kept,O
at,O
the,O
secretarial,O
office,O
and,O
may,O
not,O
leave,O
the,O
building,O
.,punctuation

If,B-signal
after,B-condition
another,I-condition
five,I-condition
days,I-condition
there,I-condition
is,I-condition
still,I-condition
no,I-condition
response,I-condition
",",punctuation
another,B-activity
reminder,I-activity
is,I-activity
sent,I-activity
and,B-signal
so,B-activity
on,I-activity
until,I-activity
the,I-activity
completed,I-activity
questionnaire,I-activity
is,I-activity
received,I-activity
.,punctuation

If,B-signal
no,B-condition
problems,I-condition
are,I-condition
detected,I-condition
",",punctuation
a,B-activity
notification,I-activity
about,I-activity
the,I-activity
normal,I-activity
service,I-activity
execution,I-activity
is,I-activity
created,I-activity
.,punctuation

After,B-signal
sending,B-condition
",",punctuation
this,B-activity
process,I-activity
path,I-activity
of,I-activity
Service,I-activity
Management,I-activity
ends,I-activity
.,punctuation

The,B-activity
Manager,I-activity
then,I-activity
processes,I-activity
the,I-activity
lead,I-activity
.,punctuation

As,B-signal
soon,I-signal
as,I-signal
the,B-condition
meetings,I-condition
of,I-condition
the,I-condition
first,I-condition
and,I-condition
second,I-condition
intaker,I-condition
with,I-condition
the,I-condition
patient,I-condition
have,I-condition
taken,I-condition
place,I-condition
",",punctuation
the,B-activity
secretarial,I-activity
office,I-activity
puts,I-activity
the,I-activity
patient,I-activity
on,I-activity
the,I-activity
list,I-activity
of,I-activity
patients,I-activity
that,I-activity
reach,I-activity
this,I-activity
status,I-activity
.,punctuation

This,B-activity
message,I-activity
is,I-activity
then,I-activity
sent,I-activity
to,I-activity
Resource,I-activity
Provisioning,I-activity
.,punctuation

The,B-activity
process,I-activity
starts,I-activity
when,B-signal
the,B-activity
IS,I-activity
is,I-activity
notified,I-activity
about,I-activity
a,I-activity
data,I-activity
validation,I-activity
error,I-activity
.,punctuation

Then,B-signal
",",punctuation
a,B-activity
refund,I-activity
period,I-activity
is,I-activity
contract,I-activity
duration,I-activity
is,I-activity
determined,I-activity
.,punctuation

First,B-signal
the,B-activity
Vendor,I-activity
is,I-activity
tried,I-activity
to,I-activity
be,I-activity
located,I-activity
into,I-activity
the,I-activity
SAP,I-activity
system,I-activity
of,I-activity
the,I-activity
company,I-activity
.,punctuation

Every,B-activity
weekday,I-activity
morning,I-activity
",",I-activity
the,I-activity
database,I-activity
is,I-activity
backed,I-activity
up,I-activity
and,O
then,B-signal
it,B-activity
is,I-activity
checked,I-activity
to,I-activity
see,I-activity
whether,I-activity
the,I-activity
Account,I-activity
Defaulters,I-activity
table,I-activity
has,I-activity
new,I-activity
records,I-activity
.,punctuation

When,B-signal
the,B-condition
development,I-condition
and,I-condition
content,I-condition
have,I-condition
been,I-condition
completed,I-condition
",",punctuation
the,B-activity
website,I-activity
will,I-activity
be,I-activity
built,I-activity
and,I-activity
reviewed,I-activity
.,punctuation

After,B-signal
this,B-condition
",",punctuation
a,B-activity
check,I-activity
is,I-activity
performed,I-activity
to,I-activity
see,I-activity
if,I-activity
the,I-activity
amount,I-activity
purchased,I-activity
is,I-activity
over,I-activity
$,I-activity
500,I-activity
or,I-activity
under,I-activity
$,I-activity
500,I-activity
.,punctuation

Subsequently,B-signal
the,B-activity
contract,I-activity
documents,I-activity
are,I-activity
generated,I-activity
once,I-activity
again,I-activity
.,punctuation

Next,B-signal
",",punctuation
the,B-activity
design,I-activity
of,I-activity
the,I-activity
electrical,I-activity
and,I-activity
physical,I-activity
systems,I-activity
starts,I-activity
in,I-activity
parallel,I-activity
.,punctuation

As,B-signal
soon,I-signal
as,I-signal
this,B-activity
copy,I-activity
is,I-activity
received,I-activity
",",punctuation
the,B-activity
secretarial,I-activity
office,I-activity
will,I-activity
inform,I-activity
the,I-activity
second,I-activity
intaker,I-activity
and,I-activity
add,I-activity
the,I-activity
copy,I-activity
to,I-activity
the,I-activity
patient,I-activity
file,I-activity
.,punctuation

﻿The,O
Evanstonian,O
is,O
an,O
upscale,O
independent,O
hotel,O
.,punctuation

Then,B-signal
",",punctuation
Back,B-activity
Office,I-activity
attaches,I-activity
the,I-activity
new,I-activity
SCT,I-activity
document,I-activity
",",I-activity
and,I-activity
stores,I-activity
the,I-activity
expanded,I-activity
SCT,I-activity
physical,I-activity
file,I-activity
.,punctuation

At,O
the,O
bank,O
",",punctuation
the,O
person,O
in,O
charge,O
of,O
making,O
a,O
decision,O
on,O
account,O
requests,O
is,O
the,O
bank,O
officer,O
.,O

The,B-activity
financial,I-activity
reward,I-activity
is,I-activity
calculated,I-activity
and,I-activity
payed,I-activity
by,I-activity
the,I-activity
finance,I-activity
departement,I-activity
.,punctuation

When,B-signal
a,B-activity
vacancy,I-activity
is,I-activity
reported,I-activity
to,I-activity
me,I-activity
",",punctuation
I,B-activity
create,I-activity
a,I-activity
job,I-activity
description,I-activity
from,I-activity
the,I-activity
information,I-activity
.,punctuation

The,B-activity
GO,I-activity
performs,I-activity
the,I-activity
equipment,I-activity
acquisition,I-activity
and,I-activity
/,I-activity
or,I-activity
equipment,I-activity
changes,I-activity
.,punctuation

Three,B-activity
things,I-activity
can,I-activity
happen,I-activity
after,I-activity
this,I-activity
.,punctuation

The,B-activity
process,I-activity
starts,I-activity
by,I-activity
reviewing,I-activity
the,I-activity
order,I-activity
.,punctuation

In,B-signal
case,I-signal
of,I-signal
small,B-condition
amounts,I-condition
",",punctuation
normal,B-activity
post,I-activity
shipment,I-activity
is,I-activity
used,I-activity
.,punctuation

In,B-signal
the,I-signal
latter,I-signal
case,I-signal
",",punctuation
customers,B-activity
are,I-activity
selected,I-activity
manually,I-activity
.,punctuation

For,B-activity
each,I-activity
new,I-activity
assignment,I-activity
",",I-activity
it,I-activity
is,I-activity
also,I-activity
determined,I-activity
whether,I-activity
the,I-activity
medical,I-activity
file,I-activity
of,I-activity
the,I-activity
patient,I-activity
is,I-activity
required,I-activity
.,punctuation

After,B-signal
Resource,B-activity
Provisioning,I-activity
receives,I-activity
the,I-activity
detailed,I-activity
problem,I-activity
report,I-activity
",",punctuation
Resource,B-activity
Provisioning,I-activity
is,I-activity
checked,I-activity
whether,I-activity
there,I-activity
are,I-activity
any,I-activity
possible,I-activity
problems,I-activity
.,punctuation

The,B-activity
Coordination,I-activity
Unit,I-activity
then,I-activity
rechecks,I-activity
all,I-activity
dates,I-activity
and,I-activity
looks,I-activity
for,I-activity
potential,I-activity
conflicts,I-activity
.,punctuation

In,B-activity
ACME,I-activity
Inc.,I-activity
the,I-activity
process,I-activity
of,I-activity
purchase,I-activity
order,I-activity
-,I-activity
to,I-activity
-,I-activity
delivery,I-activity
is,I-activity
started,I-activity
by,I-activity
the,I-activity
financial,I-activity
department,I-activity
.,punctuation

Then,B-signal
I,B-activity
correct,I-activity
the,I-activity
description,I-activity
and,I-activity
submit,I-activity
it,I-activity
again,I-activity
for,I-activity
consideration,I-activity
.,punctuation

The,B-activity
courier,I-activity
is,I-activity
then,I-activity
informed,I-activity
about,I-activity
the,I-activity
pre-processed,I-activity
package,I-activity
.,punctuation

The,O
registration,O
card,O
contains,O
a,O
set,O
of,O
basic,O
patient,O
data,O
.,punctuation

Every,B-activity
hour,I-activity
the,I-activity
Mail,I-activity
Centre,I-activity
office,I-activity
reviews,I-activity
the,I-activity
system,I-activity
and,I-activity
forwards,I-activity
all,I-activity
new,I-activity
invoices,I-activity
for,I-activity
validation,I-activity
;,punctuation
the,B-activity
Validation,I-activity
office,I-activity
executes,I-activity
the,I-activity
big,I-activity
process,I-activity
of,I-activity
validating,I-activity
invoices,I-activity
.,punctuation

Regarding,O
the,O
latter,O
",",punctuation
the,B-activity
management,I-activity
chooses,I-activity
an,I-activity
appropriate,I-activity
benefit,I-activity
.,punctuation

Using,B-activity
the,I-activity
Update,I-activity
Plan,I-activity
and,I-activity
the,I-activity
existing,I-activity
Draft,I-activity
of,I-activity
the,I-activity
Electrical,I-activity
/,I-activity
Physical,I-activity
Design,I-activity
",",punctuation
a,B-activity
revised,I-activity
design,I-activity
is,I-activity
created,I-activity
.,punctuation

After,B-signal
the,B-condition
approval,I-condition
request,I-condition
",",punctuation
the,B-activity
credit,I-activity
could,I-activity
be,I-activity
accepted,I-activity
or,I-activity
rejected,I-activity
;,punctuation
in,B-signal
both,I-signal
cases,I-signal
",",punctuation
an,B-activity
email,I-activity
is,I-activity
sent,I-activity
to,I-activity
the,I-activity
customer,I-activity
.,punctuation

The,B-activity
loan,I-activity
approval,I-activity
process,I-activity
starts,I-activity
by,I-activity
receiving,I-activity
a,I-activity
customer,I-activity
request,I-activity
for,I-activity
a,I-activity
loan,I-activity
amount,I-activity
.,punctuation

It,O
is,O
given,O
either,O
by,O
a,O
sales,O
representative,O
or,O
by,O
a,O
pre-sales,O
employee,O
in,O
case,O
of,O
a,O
more,O
technical,O
presentation,O
.,punctuation

After,B-signal
receiving,B-activity
the,I-activity
new,I-activity
order,I-activity
template,I-activity
from,I-activity
the,I-activity
ERP,I-activity
system,I-activity
",",punctuation
he,B-activity
approves,I-activity
and,I-activity
triggers,I-activity
the,I-activity
purchase,I-activity
order,I-activity
.,punctuation

At,B-activity
the,I-activity
customer,I-activity
service,I-activity
an,I-activity
employee,I-activity
enters,I-activity
(,I-activity
based,I-activity
on,I-activity
the,I-activity
received,I-activity
data,I-activity
),I-activity
a,I-activity
problem,I-activity
report,I-activity
into,I-activity
system,I-activity
T.,I-activity
Then,B-signal
the,B-activity
problem,I-activity
report,I-activity
is,I-activity
compared,I-activity
to,I-activity
the,I-activity
customer,I-activity
SLA,I-activity
to,I-activity
identify,I-activity
what,I-activity
the,I-activity
extent,I-activity
and,I-activity
the,I-activity
details,I-activity
of,I-activity
the,I-activity
service,I-activity
degradation,I-activity
are,I-activity
.,punctuation

Whenever,B-signal
the,B-activity
sales,I-activity
department,I-activity
receives,I-activity
an,I-activity
order,I-activity
",",punctuation
a,B-activity
new,I-activity
process,I-activity
instance,I-activity
is,I-activity
created,I-activity
.,punctuation

The,B-activity
first,I-activity
intaker,I-activity
plans,I-activity
a,I-activity
meeting,I-activity
with,I-activity
the,I-activity
patient,I-activity
as,I-activity
soon,I-activity
as,I-activity
this,I-activity
is,I-activity
possible,I-activity
.,punctuation

If,B-signal
the,B-condition
insurant,I-condition
disagrees,I-condition
is,I-condition
wrong,I-condition
",",punctuation
I,B-activity
forward,I-activity
the,I-activity
case,I-activity
to,I-activity
a,I-activity
collection,I-activity
agency,I-activity
.,punctuation

After,B-signal
receiving,B-activity
the,I-activity
meter,I-activity
data,I-activity
customer,B-activity
service,I-activity
imports,I-activity
the,I-activity
meter,I-activity
data,I-activity
to,I-activity
systems,I-activity
that,I-activity
require,I-activity
the,I-activity
information,I-activity
.,punctuation

Taking,B-activity
together,I-activity
the,I-activity
information,I-activity
(,I-activity
i.e.,I-activity
contract,I-activity
commitment,I-activity
data,I-activity
prioritized,I-activity
actions,I-activity
),I-activity
a,I-activity
detailed,I-activity
problem,I-activity
report,I-activity
is,I-activity
created,I-activity
.,punctuation

Before,B-signal
the,B-activity
request,I-activity
is,I-activity
finished,I-activity
it,B-activity
is,I-activity
classified,I-activity
in,I-activity
urgent,I-activity
and,I-activity
non-urgent,I-activity
invoices,I-activity
.,punctuation

The,B-activity
process,I-activity
is,I-activity
triggered,I-activity
by,I-activity
the,I-activity
demand,I-activity
of,I-activity
a,I-activity
functional,I-activity
department,I-activity
to,I-activity
fill,I-activity
a,I-activity
post,I-activity
.,punctuation

If,B-signal
not,B-condition
the,B-activity
interim,I-activity
customer,I-activity
dataset,I-activity
record,I-activity
is,I-activity
created,I-activity
.,punctuation

The,B-activity
process,I-activity
starts,I-activity
with,I-activity
an,I-activity
informational,I-activity
meeting,I-activity
among,I-activity
the,I-activity
web,I-activity
design,I-activity
team,I-activity
.,punctuation

If,B-signal
the,B-condition
request,I-condition
is,I-condition
rejected,I-condition
the,B-activity
process,I-activity
will,I-activity
end,I-activity
.,punctuation

The,B-activity
customer,I-activity
data,I-activity
is,I-activity
received,I-activity
by,I-activity
customer,I-activity
service,I-activity
and,I-activity
based,I-activity
on,I-activity
this,I-activity
data,I-activity
a,I-activity
customer,I-activity
data,I-activity
object,I-activity
is,I-activity
entered,I-activity
into,I-activity
the,I-activity
CRM,I-activity
system,I-activity
.,punctuation

The,B-activity
examination,I-activity
process,I-activity
can,I-activity
be,I-activity
summarised,I-activity
as,I-activity
follows,I-activity
.,punctuation

This,O
can,O
be,O
achieved,O
in,O
several,O
ways,O
.,punctuation

Finally,B-signal
",",punctuation
when,B-signal
the,B-condition
missing,I-condition
information,I-condition
are,I-condition
obtained,I-condition
the,B-activity
admin,I-activity
office,I-activity
can,I-activity
allocate,I-activity
invoice,I-activity
to,I-activity
DEO,I-activity
.,punctuation

If,B-signal
the,B-condition
request,I-condition
is,I-condition
approved,I-condition
it,B-activity
will,I-activity
go,I-activity
to,I-activity
the,I-activity
purchase,I-activity
department,I-activity
that,I-activity
will,I-activity
be,I-activity
in,I-activity
charge,I-activity
of,I-activity
making,I-activity
quotations,I-activity
(,I-activity
using,I-activity
a,I-activity
subprocess,I-activity
),I-activity
and,I-activity
select,I-activity
a,I-activity
vendor,I-activity
.,punctuation

In,B-signal
the,I-signal
latter,I-signal
case,I-signal
",",punctuation
the,B-activity
storehouse,I-activity
and,I-activity
the,I-activity
engineering,I-activity
department,I-activity
are,I-activity
informed,I-activity
.,punctuation

First,B-signal
",",punctuation
the,B-condition
supervisor,I-condition
approves,I-condition
within,I-condition
7,I-condition
days,I-condition
",",punctuation
this,B-signal
will,I-signal
result,I-signal
in,I-signal
the,B-activity
deposit,I-activity
of,I-activity
the,I-activity
reimbursement,I-activity
directly,I-activity
to,I-activity
the,I-activity
employee,I-activity
's,I-activity
bank,I-activity
account,I-activity
.,punctuation

If,B-signal
the,B-condition
request,I-condition
is,I-condition
not,I-condition
finished,I-condition
within,I-condition
30,I-condition
days,I-condition
",",punctuation
then,B-signal
the,B-activity
process,I-activity
is,I-activity
stopped,I-activity
and,I-activity
the,I-activity
employee,I-activity
receives,I-activity
an,I-activity
email,I-activity
cancellation,I-activity
notice,I-activity
and,I-activity
must,I-activity
re-submit,I-activity
the,I-activity
expense,I-activity
report,I-activity
.,punctuation

The,B-activity
process,I-activity
of,I-activity
an,I-activity
Office,I-activity
Supply,I-activity
Request,I-activity
starts,I-activity
when,B-signal
any,B-activity
employee,I-activity
of,I-activity
the,I-activity
organization,I-activity
submits,I-activity
an,I-activity
office,I-activity
supply,I-activity
request,I-activity
.,punctuation

Physicians,B-activity
use,I-activity
dictaphones,I-activity
to,I-activity
record,I-activity
their,I-activity
observations,I-activity
made,I-activity
during,I-activity
meetings,I-activity
with,I-activity
patients,I-activity
.,punctuation

A,B-activity
centralized,I-activity
service,I-activity
decides,I-activity
the,I-activity
best,I-activity
route,I-activity
to,I-activity
deliver,I-activity
all,I-activity
driver,I-activity
's,I-activity
packages,I-activity
.,punctuation

This,B-activity
process,I-activity
describes,I-activity
how,I-activity
purchases,I-activity
work,I-activity
at,I-activity
the,I-activity
ACME,I-activity
Inc,I-activity
company,I-activity
.,punctuation

Each,B-activity
patient,I-activity
will,I-activity
be,I-activity
assigned,I-activity
to,I-activity
a,I-activity
social,I-activity
-,I-activity
medical,I-activity
worker,I-activity
",",I-activity
who,I-activity
will,I-activity
act,I-activity
as,I-activity
the,I-activity
first,I-activity
intaker,I-activity
of,I-activity
the,I-activity
patient,I-activity
.,punctuation

Amounts,B-activity
under,I-activity
$,I-activity
200,I-activity
are,I-activity
automatically,I-activity
approved,I-activity
",",punctuation
whereas,B-signal
amounts,B-activity
equal,I-activity
to,I-activity
or,I-activity
over,I-activity
$,I-activity
200,I-activity
require,I-activity
approval,I-activity
of,I-activity
the,I-activity
supervisor,I-activity
.,punctuation

The,B-activity
credit,I-activity
company,I-activity
receives,I-activity
the,I-activity
credit,I-activity
information,I-activity
from,I-activity
the,I-activity
customer,I-activity
",",punctuation
If,B-signal
the,B-condition
requested,I-condition
amount,I-condition
is,I-condition
greater,I-condition
than,I-condition
1M,I-condition
$,I-condition
an,B-activity
approval,I-activity
must,I-activity
be,I-activity
requested,I-activity
.,punctuation

The,B-activity
IP,I-activity
checks,I-activity
whether,I-activity
the,I-activity
master,I-activity
data,I-activity
can,I-activity
be,I-activity
changed,I-activity
at,I-activity
the,I-activity
desired,I-activity
time,I-activity
.,punctuation

If,B-signal
new,B-condition
returns,I-condition
have,I-condition
been,I-condition
filed,I-condition
",",punctuation
reconcile,B-activity
with,I-activity
the,I-activity
existing,I-activity
account,I-activity
defaulters,I-activity
table,I-activity
.,punctuation

The,B-activity
secretarial,I-activity
office,I-activity
passes,I-activity
the,I-activity
produced,I-activity
registration,I-activity
cards,I-activity
to,I-activity
the,I-activity
first,I-activity
and,I-activity
second,I-activity
intaker,I-activity
of,I-activity
each,I-activity
newly,I-activity
assigned,I-activity
patient,I-activity
.,punctuation

If,B-signal
the,B-condition
invoice,I-condition
is,I-condition
not,I-condition
completed,I-condition
a,B-activity
message,I-activity
is,I-activity
sent,I-activity
and,I-activity
the,I-activity
process,I-activity
finishes,I-activity
.,punctuation

Once,B-signal
all,B-condition
the,I-condition
data,I-condition
is,I-condition
present,I-condition
",",punctuation
we,B-activity
need,I-activity
to,I-activity
decide,I-activity
whether,I-activity
any,I-activity
parts,I-activity
are,I-activity
missing,I-activity
and,I-activity
must,I-activity
be,I-activity
procured,I-activity
or,I-activity
if,I-activity
this,I-activity
is,I-activity
not,I-activity
necessary,I-activity
.,punctuation

In,B-signal
case,I-signal
the,B-condition
customer,I-condition
is,I-condition
subsidiary,I-condition
and,I-condition
the,I-condition
subsidiary,I-condition
relationship,I-condition
is,I-condition
not,I-condition
yet,I-condition
modeled,I-condition
",",punctuation
SO,B-activity
:,I-activity
Address,I-activity
-,I-activity
management,I-activity
adds,I-activity
parent,I-activity
company,I-activity
as,I-activity
invoicing,I-activity
address,I-activity
",",punctuation
then,B-signal
the,B-activity
SO,I-activity
:,I-activity
Angebot,I-activity
/,I-activity
Auftrag,I-activity
create,I-activity
the,I-activity
invoice,I-activity
.,punctuation

This,B-activity
payment,I-activity
report,I-activity
is,I-activity
sent,I-activity
automatically,I-activity
to,I-activity
clients,I-activity
(,I-activity
including,I-activity
the,I-activity
payment,I-activity
invoice,I-activity
),I-activity
",",punctuation
also,B-signal
the,B-activity
payment,I-activity
office,I-activity
must,I-activity
send,I-activity
the,I-activity
payment,I-activity
report,I-activity
to,I-activity
both,I-activity
the,I-activity
Registry,I-activity
office,I-activity
and,I-activity
to,I-activity
the,I-activity
Accounts,I-activity
Receivable,I-activity
Department,I-activity
.,punctuation

By,O
this,O
",",punctuation
the,B-activity
two,I-activity
deposits,I-activity
to,I-activity
the,I-activity
bank,I-activity
account,I-activity
are,I-activity
made,I-activity
.,punctuation

Finally,B-signal
",",punctuation
sales,B-activity
will,I-activity
be,I-activity
informed,I-activity
about,I-activity
the,I-activity
completed,I-activity
production,I-activity
and,I-activity
the,I-activity
product,I-activity
can,I-activity
be,I-activity
sold,I-activity
to,I-activity
the,I-activity
customer,I-activity
.,punctuation

The,B-activity
MPON,I-activity
requests,I-activity
a,I-activity
device,I-activity
takeover,I-activity
bid,I-activity
of,I-activity
the,I-activity
MPOO,I-activity
.,punctuation

If,B-signal
the,B-condition
patient,I-condition
signs,I-condition
an,I-condition
informed,I-condition
consent,I-condition
and,I-condition
agrees,I-condition
to,I-condition
continue,I-condition
with,I-condition
the,I-condition
procedure,I-condition
",",punctuation
a,B-activity
delegate,I-activity
of,I-activity
the,I-activity
physician,I-activity
arranges,I-activity
an,I-activity
appointment,I-activity
of,I-activity
the,I-activity
patient,I-activity
with,I-activity
one,I-activity
of,I-activity
the,I-activity
wards,I-activity
.,punctuation

In,B-signal
any,I-signal
case,I-signal
the,B-activity
system,I-activity
will,I-activity
send,I-activity
a,I-activity
notification,I-activity
to,I-activity
let,I-activity
the,I-activity
user,I-activity
know,I-activity
what,I-activity
the,I-activity
result,I-activity
was,I-activity
.,punctuation

A,B-activity
client,I-activity
who,I-activity
wants,I-activity
to,I-activity
create,I-activity
a,I-activity
Paypal,I-activity
account,I-activity
first,B-signal
needs,B-activity
to,I-activity
